Time,Event,Symbol,Bid,Ask
1483404965,TICK,AUDJPYi,84.49700,84.50500
1483404967,TICK,EURAUDi,1.45414,1.45424
1483404960,TICK,USDCADi,1.34372,1.34383
1483404967,TICK,USDJPYi,117.38600,117.39000
1483404967,TICK,GBPCADi,1.65081,1.65118
1483404964,TICK,AUDCADi,0.96722,0.96739
1483404967,TICK,GBPAUDi,1.70667,1.70694
1483404965,TICK,XAUUSDi,1150.30000,1150.42000
1483404967,TICK,AUDJPYi,84.49700,84.50300
1483404967,TICK,USDCADi,1.34371,1.34383
1483404967,TICK,USDCHFi,1.02289,1.02300
1483404967,TICK,XAUUSDi,1150.30000,1150.43000
1483404968,TICK,EURUSDi,1.04673,1.04674
1483404968,TICK,EURGBPi,0.85193,0.85201
1483404968,TICK,EURJPYi,122.87500,122.88400
1483404968,TICK,EURAUDi,1.45405,1.45418
1483404968,TICK,XAUUSDi,1150.30000,1150.42000
1483404968,TICK,USDCADi,1.34372,1.34383
1483404968,TICK,USDCHFi,1.02288,1.02299
1483404969,TICK,EURUSDi,1.04672,1.04673
1483404969,TICK,EURGBPi,0.85191,0.85199
1483404969,TICK,GBPUSDi,1.22859,1.22871
1483404969,TICK,EURJPYi,122.87200,122.88200
1483404969,TICK,EURAUDi,1.45403,1.45417
1483404969,TICK,USDCADi,1.34372,1.34384
1483404968,TICK,AUDCADi,0.96721,0.96738
1483404969,TICK,USDCHFi,1.02290,1.02300
1483404972,TICK,EURUSDi,1.04668,1.04669
1483404972,TICK,GBPUSDi,1.22857,1.22869
1483404970,TICK,AUDUSDi,0.71982,0.71988
1483404971,TICK,EURJPYi,122.86700,122.87700
1483404972,TICK,EURAUDi,1.45397,1.45411
1483404970,TICK,USDCADi,1.34372,1.34384
1483404972,TICK,GBPCADi,1.65080,1.65116
1483404970,TICK,AUDCADi,0.96721,0.96738
1483404971,TICK,USDCHFi,1.02289,1.02300
1483404972,TICK,GBPAUDi,1.70665,1.70692
1483404971,TICK,XAUUSDi,1150.41000,1150.49000
1483404972,TICK,EURJPYi,122.86900,122.87800
1483404972,TICK,EURGBPi,0.85191,0.85199
1483404976,TICK,EURUSDi,1.04671,1.04671
1483404976,TICK,AUDUSDi,0.71982,0.71985
1483404975,TICK,EURJPYi,122.87100,122.88100
1483404976,TICK,AUDJPYi,84.49700,84.50400
1483404976,TICK,EURAUDi,1.45401,1.45417
1483404976,TICK,USDCADi,1.34372,1.34384
1483404975,TICK,GBPCADi,1.65081,1.65116
1483404976,TICK,AUDCADi,0.96722,0.96738
1483404976,TICK,GBPAUDi,1.70671,1.70697
1483404975,TICK,XAUUSDi,1150.41000,1150.54000
1483404976,TICK,EURGBPi,0.85191,0.85199
1483404976,TICK,GBPUSDi,1.22856,1.22869
1483404976,TICK,EURJPYi,122.87000,122.87900
1483404976,TICK,USDJPYi,117.38400,117.39100
1483404983,TICK,EURUSDi,1.04668,1.04670
1483404979,TICK,EURGBPi,0.85190,0.85198
1483404977,TICK,GBPUSDi,1.22858,1.22869
1483404980,TICK,AUDUSDi,0.71974,0.71980
1483404980,TICK,AUDJPYi,84.48800,84.49600
1483404983,TICK,EURAUDi,1.45412,1.45429
1483404983,TICK,USDCADi,1.34372,1.34384
1483404981,TICK,GBPCADi,1.65084,1.65116
1483404983,TICK,AUDCADi,0.96711,0.96728
1483404983,TICK,XAUUSDi,1150.41000,1150.49000
1483404983,TICK,EURGBPi,0.85187,0.85195
1483404983,TICK,GBPUSDi,1.22858,1.22869
1483404983,TICK,EURJPYi,122.86600,122.87700
1483404983,TICK,USDCHFi,1.02290,1.02300
1483404984,TICK,EURUSDi,1.04665,1.04667
1483404984,TICK,EURGBPi,0.85185,0.85193
1483404984,TICK,GBPUSDi,1.22858,1.22871
1483404984,TICK,AUDUSDi,0.71973,0.71978
1483404984,TICK,EURJPYi,122.86900,122.87700
1483404984,TICK,AUDJPYi,84.48900,84.49600
1483404984,TICK,EURAUDi,1.45413,1.45429
1483404984,TICK,USDCADi,1.34372,1.34384
1483404984,TICK,USDJPYi,117.39000,117.39400
1483404984,TICK,GBPCADi,1.65084,1.65122
1483404984,TICK,AUDCADi,0.96709,0.96725
1483404984,TICK,USDCHFi,1.02290,1.02300
1483404984,TICK,GBPAUDi,1.70691,1.70718
1483404984,TICK,XAUUSDi,1150.34000,1150.46000
1483404990,TICK,EURUSDi,1.04665,1.04665
1483404988,TICK,EURGBPi,0.85195,0.85203
1483404988,TICK,GBPUSDi,1.22846,1.22857
1483404989,TICK,EURJPYi,122.86700,122.87700
1483404986,TICK,USDCADi,1.34382,1.34395
1483404990,TICK,USDJPYi,117.38900,117.39400
1483404988,TICK,GBPCADi,1.65076,1.65113
1483404986,TICK,AUDCADi,0.96719,0.96734
1483404990,TICK,USDCHFi,1.02292,1.02301
1483404987,TICK,GBPAUDi,1.70672,1.70699
1483404989,TICK,XAUUSDi,1150.20000,1150.29000
1483404991,TICK,EURUSDi,1.04664,1.04665
1483404990,TICK,GBPUSDi,1.22846,1.22855
1483404991,TICK,EURJPYi,122.86500,122.87600
1483404991,TICK,EURAUDi,1.45410,1.45426
1483404991,TICK,USDCADi,1.34383,1.34395
1483404991,TICK,GBPCADi,1.65079,1.65116
1483404991,TICK,XAUUSDi,1150.20000,1150.28000
1483404994,TICK,EURUSDi,1.04665,1.04665
1483404994,TICK,EURGBPi,0.85200,0.85208
1483404994,TICK,GBPUSDi,1.22839,1.22850
1483404992,TICK,AUDUSDi,0.71967,0.71972
1483404993,TICK,EURJPYi,122.86500,122.87500
1483404992,TICK,AUDJPYi,84.48400,84.49000
1483404992,TICK,EURAUDi,1.45420,1.45436
1483404994,TICK,USDCADi,1.34387,1.34398
1483404993,TICK,USDJPYi,117.38800,117.39400
1483404992,TICK,GBPCADi,1.65076,1.65113
1483404992,TICK,AUDCADi,0.96716,0.96730
1483404994,TICK,USDCHFi,1.02293,1.02302
1483404992,TICK,GBPAUDi,1.70679,1.70706
1483404994,TICK,XAUUSDi,1150.08000,1150.17000
1483404994,TICK,AUDUSDi,0.71971,0.71976
1483404994,TICK,EURJPYi,122.86500,122.87700
1483404994,TICK,AUDJPYi,84.48700,84.49500
1483404994,TICK,EURAUDi,1.45416,1.45432
1483404994,TICK,AUDCADi,0.96720,0.96731
1483404994,TICK,GBPAUDi,1.70670,1.70697
1483404998,TICK,EURUSDi,1.04663,1.04665
1483404995,TICK,EURGBPi,0.85200,0.85207
1483404995,TICK,GBPUSDi,1.22843,1.22856
1483404998,TICK,AUDUSDi,0.71969,0.71975
1483404998,TICK,EURJPYi,122.86500,122.87400
1483404998,TICK,AUDJPYi,84.48500,84.49300
1483404997,TICK,EURAUDi,1.45416,1.45432
1483404998,TICK,USDCADi,1.34387,1.34397
1483404996,TICK,USDJPYi,117.38800,117.39500
1483404995,TICK,GBPCADi,1.65080,1.65117
1483404998,TICK,AUDCADi,0.96718,0.96733
1483404998,TICK,USDCHFi,1.02292,1.02301
1483404998,TICK,XAUUSDi,1149.99000,1150.14000
1483405000,TICK,EURUSDi,1.04662,1.04664
1483405000,TICK,EURGBPi,0.85198,0.85206
1483405000,TICK,EURJPYi,122.86400,122.87400
1483405000,TICK,EURAUDi,1.45414,1.45430
1483404999,TICK,USDCADi,1.34387,1.34397
1483405000,TICK,XAUUSDi,1149.99000,1150.14000
1483405000,TICK,USDCADi,1.34388,1.34399
1483405000,TICK,USDJPYi,117.39300,117.39500
1483405000,TICK,USDCHFi,1.02295,1.02302
1483405003,TICK,EURUSDi,1.04661,1.04662
1483405001,TICK,AUDUSDi,0.71969,0.71974
1483405001,TICK,EURJPYi,122.86600,122.87400
1483405001,TICK,AUDJPYi,84.48500,84.49300
1483405001,TICK,EURAUDi,1.45416,1.45430
1483405002,TICK,USDCADi,1.34389,1.34400
1483405001,TICK,USDJPYi,117.39300,117.39600
1483405003,TICK,GBPCADi,1.65080,1.65117
1483405001,TICK,AUDCADi,0.96718,0.96731
1483405003,TICK,USDCHFi,1.02297,1.02303
1483405001,TICK,GBPAUDi,1.70679,1.70706
1483405003,TICK,XAUUSDi,1149.99000,1150.11000
1483405003,TICK,AUDUSDi,0.71968,0.71974
1483405003,TICK,EURAUDi,1.45416,1.45432
1483405016,TICK,EURUSDi,1.04661,1.04663
1483405012,TICK,EURGBPi,0.85196,0.85204
1483405016,TICK,GBPUSDi,1.22845,1.22853
1483405016,TICK,AUDUSDi,0.71966,0.71971
1483405016,TICK,EURJPYi,122.86400,122.87300
1483405016,TICK,AUDJPYi,84.48200,84.49000
1483405006,TICK,EURAUDi,1.45419,1.45435
1483405016,TICK,USDCADi,1.34389,1.34401
1483405016,TICK,USDJPYi,117.39000,117.39600
1483405015,TICK,GBPCADi,1.65084,1.65121
1483405006,TICK,AUDCADi,0.96714,0.96730
1483405016,TICK,USDCHFi,1.02295,1.02303
1483405015,TICK,GBPAUDi,1.70687,1.70713
1483405016,TICK,XAUUSDi,1149.98000,1150.12000
1483405020,TICK,EURUSDi,1.04661,1.04662
1483405019,TICK,EURGBPi,0.85189,0.85197
1483405019,TICK,GBPUSDi,1.22849,1.22861
1483405020,TICK,AUDUSDi,0.71966,0.71971
1483405020,TICK,EURJPYi,122.86400,122.87700
1483405020,TICK,EURAUDi,1.45416,1.45432
1483405020,TICK,USDCADi,1.34389,1.34400
1483405019,TICK,GBPCADi,1.65089,1.65126
1483405020,TICK,AUDCADi,0.96715,0.96731
1483405018,TICK,GBPAUDi,1.70692,1.70719
1483405019,TICK,XAUUSDi,1150.07000,1150.20000
1483405020,TICK,EURGBPi,0.85188,0.85196
1483405020,TICK,USDCHFi,1.02297,1.02304
1483405029,TICK,EURUSDi,1.04658,1.04660
1483405020,TICK,GBPUSDi,1.22849,1.22861
1483405028,TICK,AUDUSDi,0.71968,0.71974
1483405028,TICK,EURJPYi,122.86000,122.87200
1483405027,TICK,AUDJPYi,84.48400,84.49300
1483405029,TICK,EURAUDi,1.45412,1.45426
1483405025,TICK,USDCADi,1.34388,1.34399
1483405025,TICK,USDJPYi,117.38900,117.39600
1483405029,TICK,GBPCADi,1.65089,1.65123
1483405028,TICK,AUDCADi,0.96715,0.96731
1483405029,TICK,USDCHFi,1.02296,1.02304
1483405027,TICK,GBPAUDi,1.70687,1.70714
1483405026,TICK,XAUUSDi,1150.07000,1150.20000
1483405029,TICK,GBPUSDi,1.22847,1.22860
1483405029,TICK,EURJPYi,122.85800,122.87100
1483405029,TICK,GBPAUDi,1.70683,1.70710
1483405030,TICK,EURUSDi,1.04655,1.04655
1483405030,TICK,GBPUSDi,1.22843,1.22856
1483405030,TICK,USDCHFi,1.02301,1.02310
1483405032,TICK,EURUSDi,1.04654,1.04656
1483405030,TICK,EURGBPi,0.85189,0.85197
1483405032,TICK,EURJPYi,122.85600,122.86900
1483405031,TICK,USDJPYi,117.39000,117.39600
1483405031,TICK,USDCHFi,1.02301,1.02311
1483405031,TICK,XAUUSDi,1150.16000,1150.30000
1483405032,TICK,EURAUDi,1.45407,1.45420
1483405032,TICK,USDJPYi,117.39200,117.39600
1483405032,TICK,USDCHFi,1.02302,1.02311
1483405032,TICK,XAUUSDi,1150.16000,1150.29000
1483405032,TICK,EURGBPi,0.85186,0.85194
1483405032,TICK,GBPUSDi,1.22838,1.22851
1483405032,TICK,AUDUSDi,0.71968,0.71973
1483405032,TICK,AUDJPYi,84.48300,84.49100
1483405032,TICK,USDCADi,1.34395,1.34400
1483405032,TICK,GBPCADi,1.65085,1.65112
1483405032,TICK,AUDCADi,0.96719,0.96733
1483405032,TICK,GBPAUDi,1.70675,1.70702
1483405036,TICK,EURUSDi,1.04646,1.04648
1483405035,TICK,EURGBPi,0.85190,0.85198
1483405033,TICK,GBPUSDi,1.22832,1.22845
1483405036,TICK,AUDUSDi,0.71967,0.71972
1483405034,TICK,EURJPYi,122.84600,122.85400
1483405036,TICK,EURAUDi,1.45396,1.45413
1483405035,TICK,USDCADi,1.34394,1.34407
1483405035,TICK,GBPCADi,1.65074,1.65110
1483405033,TICK,AUDCADi,0.96720,0.96735
1483405033,TICK,USDCHFi,1.02307,1.02315
1483405034,TICK,XAUUSDi,1150.17000,1150.30000
1483405047,TICK,EURUSDi,1.04646,1.04647
1483405044,TICK,EURGBPi,0.85187,0.85195
1483405046,TICK,GBPUSDi,1.22836,1.22849
1483405046,TICK,AUDUSDi,0.71965,0.71970
1483405047,TICK,EURJPYi,122.84600,122.85300
1483405045,TICK,AUDJPYi,84.48100,84.48900
1483405047,TICK,EURAUDi,1.45399,1.45413
1483405044,TICK,USDCADi,1.34394,1.34407
1483405044,TICK,GBPCADi,1.65078,1.65115
1483405042,TICK,AUDCADi,0.96715,0.96731
1483405046,TICK,USDCHFi,1.02302,1.02313
1483405044,TICK,GBPAUDi,1.70676,1.70703
1483405044,TICK,XAUUSDi,1150.17000,1150.31000
1483405047,TICK,EURGBPi,0.85186,0.85194
1483405047,TICK,GBPUSDi,1.22835,1.22848
1483405047,TICK,GBPCADi,1.65078,1.65115
1483405048,TICK,EURUSDi,1.04644,1.04645
1483405048,TICK,GBPUSDi,1.22837,1.22850
1483405048,TICK,EURJPYi,122.84400,122.85400
1483405048,TICK,EURAUDi,1.45402,1.45413
1483405048,TICK,GBPCADi,1.65079,1.65115
1483405047,TICK,AUDCADi,0.96716,0.96732
1483405047,TICK,USDCHFi,1.02300,1.02310
1483405049,TICK,EURUSDi,1.04645,1.04647
1483405049,TICK,EURJPYi,122.84500,122.85400
1483405049,TICK,EURAUDi,1.45402,1.45415
1483405049,TICK,AUDCADi,0.96716,0.96731
1483405062,TICK,EURUSDi,1.04644,1.04646
1483405057,TICK,EURGBPi,0.85190,0.85198
1483405058,TICK,GBPUSDi,1.22830,1.22843
1483405057,TICK,AUDUSDi,0.71968,0.71974
1483405062,TICK,EURJPYi,122.84500,122.85300
1483405053,TICK,AUDJPYi,84.48400,84.49300
1483405056,TICK,EURAUDi,1.45393,1.45409
1483405053,TICK,USDCADi,1.34397,1.34407
1483405058,TICK,GBPCADi,1.65074,1.65107
1483405058,TICK,AUDCADi,0.96721,0.96737
1483405052,TICK,USDCHFi,1.02300,1.02311
1483405058,TICK,GBPAUDi,1.70660,1.70687
1483405061,TICK,XAUUSDi,1150.17000,1150.28000
1483405062,TICK,GBPCADi,1.65076,1.65107
1483405062,TICK,XAUUSDi,1150.17000,1150.31000
1483405065,TICK,EURUSDi,1.04644,1.04646
1483405065,TICK,EURGBPi,0.85191,0.85199
1483405065,TICK,GBPUSDi,1.22829,1.22841
1483405063,TICK,AUDUSDi,0.71968,0.71973
1483405065,TICK,EURJPYi,122.84500,122.85100
1483405063,TICK,AUDJPYi,84.48400,84.49200
1483405065,TICK,EURAUDi,1.45393,1.45409
1483405065,TICK,GBPCADi,1.65073,1.65107
1483405065,TICK,XAUUSDi,1150.17000,1150.31000
1483405066,TICK,EURUSDi,1.04645,1.04646
1483405066,TICK,GBPUSDi,1.22829,1.22842
1483405066,TICK,EURJPYi,122.84500,122.85200
1483405066,TICK,EURAUDi,1.45395,1.45409
1483405066,TICK,GBPCADi,1.65074,1.65107
1483405070,TICK,EURUSDi,1.04646,1.04647
1483405070,TICK,EURGBPi,0.85189,0.85197
1483405070,TICK,GBPUSDi,1.22835,1.22846
1483405070,TICK,AUDUSDi,0.71972,0.71977
1483405070,TICK,EURJPYi,122.84600,122.85300
1483405070,TICK,AUDJPYi,84.48800,84.49600
1483405070,TICK,EURAUDi,1.45388,1.45404
1483405070,TICK,USDCADi,1.34389,1.34402
1483405070,TICK,USDJPYi,117.38900,117.39400
1483405070,TICK,GBPCADi,1.65074,1.65105
1483405070,TICK,AUDCADi,0.96723,0.96739
1483405070,TICK,USDCHFi,1.02300,1.02309
1483405070,TICK,GBPAUDi,1.70660,1.70687
1483405070,TICK,XAUUSDi,1150.17000,1150.31000
1483405071,TICK,EURUSDi,1.04648,1.04649
1483405071,TICK,GBPUSDi,1.22835,1.22848
1483405071,TICK,AUDUSDi,0.71974,0.71979
1483405071,TICK,EURJPYi,122.84800,122.85400
1483405071,TICK,AUDJPYi,84.49100,84.50000
1483405071,TICK,EURAUDi,1.45387,1.45400
1483405071,TICK,USDCADi,1.34388,1.34399
1483405071,TICK,GBPCADi,1.65070,1.65105
1483405071,TICK,AUDCADi,0.96723,0.96740
1483405071,TICK,EURGBPi,0.85192,0.85198
1483405071,TICK,GBPAUDi,1.70654,1.70680
1483405076,TICK,EURUSDi,1.04648,1.04649
1483405073,TICK,AUDUSDi,0.71973,0.71979
1483405076,TICK,EURJPYi,122.84100,122.84900
1483405076,TICK,AUDJPYi,84.48700,84.49500
1483405076,TICK,EURAUDi,1.45387,1.45402
1483405076,TICK,USDCADi,1.34387,1.34398
1483405076,TICK,USDJPYi,117.38400,117.38700
1483405076,TICK,GBPCADi,1.65059,1.65092
1483405076,TICK,AUDCADi,0.96723,0.96736
1483405075,TICK,USDCHFi,1.02300,1.02311
1483405076,TICK,XAUUSDi,1150.17000,1150.29000
1483405076,TICK,EURGBPi,0.85194,0.85202
1483405076,TICK,GBPUSDi,1.22828,1.22841
1483405076,TICK,USDCHFi,1.02300,1.02310
1483405076,TICK,GBPAUDi,1.70647,1.70672
1483405077,TICK,EURUSDi,1.04653,1.04654
1483405077,TICK,EURGBPi,0.85192,0.85200
1483405077,TICK,GBPUSDi,1.22834,1.22847
1483405077,TICK,EURJPYi,122.84700,122.85500
1483405077,TICK,AUDJPYi,84.48600,84.49400
1483405077,TICK,EURAUDi,1.45394,1.45406
1483405077,TICK,USDJPYi,117.38300,117.38800
1483405077,TICK,GBPCADi,1.65069,1.65104
1483405077,TICK,USDCHFi,1.02293,1.02304
1483405077,TICK,GBPAUDi,1.70655,1.70682
1483405077,TICK,XAUUSDi,1150.17000,1150.31000
1483405077,TICK,USDCADi,1.34383,1.34394
1483405077,TICK,AUDCADi,0.96722,0.96735
1483405082,TICK,EURUSDi,1.04659,1.04659
1483405082,TICK,GBPUSDi,1.22835,1.22847
1483405079,TICK,AUDUSDi,0.71972,0.71977
1483405082,TICK,EURJPYi,122.85000,122.85900
1483405078,TICK,AUDJPYi,84.48300,84.49000
1483405078,TICK,EURAUDi,1.45402,1.45418
1483405078,TICK,USDCADi,1.34383,1.34392
1483405080,TICK,USDJPYi,117.38100,117.38600
1483405078,TICK,GBPCADi,1.65062,1.65099
1483405078,TICK,AUDCADi,0.96719,0.96732
1483405078,TICK,GBPAUDi,1.70659,1.70686
1483405081,TICK,XAUUSDi,1150.17000,1150.32000
1483405090,TICK,EURUSDi,1.04658,1.04658
1483405090,TICK,EURGBPi,0.85197,0.85205
1483405090,TICK,GBPUSDi,1.22836,1.22849
1483405086,TICK,AUDUSDi,0.71973,0.71977
1483405090,TICK,EURJPYi,122.85600,122.86500
1483405086,TICK,AUDJPYi,84.48700,84.49400
1483405087,TICK,EURAUDi,1.45402,1.45418
1483405086,TICK,USDCADi,1.34383,1.34393
1483405084,TICK,USDJPYi,117.38600,117.39100
1483405090,TICK,GBPCADi,1.65063,1.65099
1483405090,TICK,XAUUSDi,1150.17000,1150.33000
1483405096,TICK,EURUSDi,1.04658,1.04660
1483405093,TICK,EURGBPi,0.85195,0.85202
1483405093,TICK,GBPUSDi,1.22842,1.22849
1483405094,TICK,AUDUSDi,0.71973,0.71979
1483405093,TICK,EURJPYi,122.85600,122.86300
1483405094,TICK,AUDJPYi,84.48800,84.49600
1483405096,TICK,EURAUDi,1.45401,1.45417
1483405096,TICK,USDCADi,1.34379,1.34390
1483405096,TICK,GBPCADi,1.65070,1.65097
1483405096,TICK,AUDCADi,0.96718,0.96732
1483405094,TICK,GBPAUDi,1.70661,1.70688
1483405095,TICK,XAUUSDi,1150.17000,1150.32000
1483405096,TICK,EURJPYi,122.85600,122.86400
1483405104,TICK,EURUSDi,1.04661,1.04662
1483405100,TICK,EURGBPi,0.85182,0.85188
1483405104,TICK,GBPUSDi,1.22864,1.22873
1483405100,TICK,AUDUSDi,0.71973,0.71979
1483405104,TICK,EURJPYi,122.85900,122.86500
1483405102,TICK,AUDJPYi,84.48700,84.49600
1483405104,TICK,EURAUDi,1.45405,1.45418
1483405104,TICK,USDCADi,1.34378,1.34386
1483405102,TICK,USDJPYi,117.38500,117.39100
1483405104,TICK,GBPCADi,1.65096,1.65125
1483405104,TICK,AUDCADi,0.96717,0.96730
1483405101,TICK,USDCHFi,1.02293,1.02303
1483405098,TICK,GBPAUDi,1.70690,1.70717
1483405104,TICK,XAUUSDi,1150.29000,1150.42000
1483405109,TICK,EURUSDi,1.04661,1.04661
1483405109,TICK,EURGBPi,0.85180,0.85188
1483405108,TICK,GBPUSDi,1.22864,1.22872
1483405109,TICK,EURJPYi,122.86000,122.86300
1483405109,TICK,EURAUDi,1.45405,1.45418
1483405109,TICK,USDCADi,1.34375,1.34384
1483405109,TICK,USDJPYi,117.38500,117.39200
1483405109,TICK,GBPCADi,1.65090,1.65123
1483405106,TICK,AUDCADi,0.96714,0.96730
1483405109,TICK,USDCHFi,1.02295,1.02303
1483405105,TICK,GBPAUDi,1.70692,1.70717
1483405108,TICK,XAUUSDi,1150.29000,1150.45000
1483405110,TICK,EURUSDi,1.04659,1.04660
1483405110,TICK,EURAUDi,1.45402,1.45418
1483405110,TICK,EURGBPi,0.85178,0.85186
1483405110,TICK,AUDUSDi,0.71973,0.71977
1483405110,TICK,EURJPYi,122.85500,122.85900
1483405110,TICK,AUDJPYi,84.48600,84.49300
1483405110,TICK,USDCADi,1.34375,1.34387
1483405110,TICK,GBPCADi,1.65090,1.65123
1483405110,TICK,AUDCADi,0.96712,0.96726
1483405110,TICK,USDCHFi,1.02295,1.02305
1483405110,TICK,GBPAUDi,1.70694,1.70721
1483405116,TICK,EURUSDi,1.04653,1.04654
1483405113,TICK,AUDUSDi,0.71972,0.71978
1483405115,TICK,EURJPYi,122.85000,122.85600
1483405113,TICK,AUDJPYi,84.48600,84.49400
1483405116,TICK,EURAUDi,1.45396,1.45409
1483405116,TICK,USDCADi,1.34377,1.34388
1483405111,TICK,USDJPYi,117.38500,117.39200
1483405111,TICK,GBPCADi,1.65095,1.65123
1483405113,TICK,AUDCADi,0.96715,0.96729
1483405114,TICK,XAUUSDi,1150.33000,1150.51000
1483405116,TICK,AUDJPYi,84.48700,84.49500
1483405116,TICK,USDJPYi,117.38600,117.39200
1483405116,TICK,GBPCADi,1.65090,1.65121
1483405116,TICK,AUDCADi,0.96714,0.96729
1483405116,TICK,XAUUSDi,1150.38000,1150.55000
1483405116,TICK,EURJPYi,122.85000,122.85600
1483405125,TICK,EURUSDi,1.04653,1.04655
1483405125,TICK,EURGBPi,0.85172,0.85177
1483405125,TICK,GBPUSDi,1.22871,1.22876
1483405121,TICK,AUDUSDi,0.71963,0.71968
1483405125,TICK,EURJPYi,122.85000,122.85700
1483405121,TICK,AUDJPYi,84.47600,84.48300
1483405122,TICK,EURAUDi,1.45416,1.45427
1483405124,TICK,USDCADi,1.34386,1.34397
1483405125,TICK,GBPCADi,1.65118,1.65146
1483405122,TICK,AUDCADi,0.96709,0.96723
1483405125,TICK,GBPAUDi,1.70725,1.70752
1483405125,TICK,XAUUSDi,1150.37000,1150.56000
1483405125,TICK,USDCADi,1.34386,1.34396
1483405128,TICK,EURUSDi,1.04653,1.04655
1483405128,TICK,EURGBPi,0.85158,0.85165
1483405128,TICK,GBPUSDi,1.22887,1.22895
1483405127,TICK,AUDUSDi,0.71967,0.71973
1483405128,TICK,EURJPYi,122.85000,122.86000
1483405127,TICK,AUDJPYi,84.48100,84.48900
1483405128,TICK,EURAUDi,1.45410,1.45420
1483405128,TICK,USDCADi,1.34385,1.34396
1483405128,TICK,USDJPYi,117.38600,117.39000
1483405128,TICK,GBPCADi,1.65136,1.65169
1483405127,TICK,AUDCADi,0.96714,0.96728
1483405128,TICK,GBPAUDi,1.70740,1.70766
1483405126,TICK,XAUUSDi,1150.47000,1150.66000
1483405128,TICK,AUDCADi,0.96712,0.96728
1483405128,TICK,AUDJPYi,84.47900,84.48600
1483405128,TICK,USDCHFi,1.02294,1.02304
1483405129,TICK,GBPCADi,1.65137,1.65167
1483405136,TICK,EURUSDi,1.04662,1.04664
1483405136,TICK,EURGBPi,0.85160,0.85167
1483405136,TICK,GBPUSDi,1.22897,1.22905
1483405134,TICK,EURJPYi,122.85800,122.86400
1483405132,TICK,EURAUDi,1.45417,1.45433
1483405136,TICK,USDCADi,1.34383,1.34392
1483405132,TICK,USDJPYi,117.38100,117.38800
1483405136,TICK,GBPCADi,1.65143,1.65176
1483405136,TICK,GBPAUDi,1.70753,1.70783
1483405131,TICK,XAUUSDi,1150.48000,1150.66000
1483405137,TICK,EURUSDi,1.04662,1.04663
1483405137,TICK,EURGBPi,0.85157,0.85165
1483405137,TICK,GBPUSDi,1.22897,1.22907
1483405137,TICK,EURJPYi,122.85700,122.86500
1483405136,TICK,AUDJPYi,84.47800,84.48600
1483405137,TICK,USDJPYi,117.38200,117.38700
1483405137,TICK,GBPCADi,1.65147,1.65178
1483405137,TICK,USDCHFi,1.02294,1.02304
1483405137,TICK,XAUUSDi,1150.48000,1150.66000
1483405137,TICK,EURAUDi,1.45417,1.45432
1483405137,TICK,GBPAUDi,1.70752,1.70779
1483405143,TICK,EURUSDi,1.04663,1.04664
1483405143,TICK,EURGBPi,0.85159,0.85167
1483405143,TICK,GBPUSDi,1.22894,1.22905
1483405142,TICK,AUDUSDi,0.71959,0.71963
1483405143,TICK,EURJPYi,122.85000,122.85900
1483405143,TICK,AUDJPYi,84.46400,84.47200
1483405143,TICK,EURAUDi,1.45436,1.45450
1483405142,TICK,USDCADi,1.34387,1.34395
1483405143,TICK,USDJPYi,117.37600,117.38200
1483405143,TICK,GBPCADi,1.65144,1.65177
1483405142,TICK,AUDCADi,0.96703,0.96717
1483405143,TICK,USDCHFi,1.02293,1.02303
1483405141,TICK,GBPAUDi,1.70772,1.70799
1483405143,TICK,XAUUSDi,1150.48000,1150.65000
1483405143,TICK,AUDUSDi,0.71960,0.71963
1483405143,TICK,USDCADi,1.34387,1.34392
1483405143,TICK,AUDCADi,0.96703,0.96719
1483405143,TICK,GBPAUDi,1.70772,1.70797
1483405144,TICK,GBPCADi,1.65140,1.65173
1483405144,TICK,USDCHFi,1.02292,1.02302
1483405144,TICK,EURUSDi,1.04666,1.04666
1483405144,TICK,EURGBPi,0.85163,0.85171
1483405144,TICK,AUDUSDi,0.71965,0.71970
1483405144,TICK,EURJPYi,122.85000,122.85700
1483405144,TICK,AUDJPYi,84.46600,84.47400
1483405144,TICK,EURAUDi,1.45429,1.45445
1483405144,TICK,USDCADi,1.34383,1.34392
1483405144,TICK,USDJPYi,117.36800,117.37500
1483405144,TICK,XAUUSDi,1150.48000,1150.66000
1483405146,TICK,EURUSDi,1.04668,1.04669
1483405146,TICK,EURJPYi,122.84400,122.85000
1483405145,TICK,AUDJPYi,84.45800,84.46700
1483405146,TICK,EURAUDi,1.45435,1.45448
1483405146,TICK,USDCADi,1.34382,1.34391
1483405145,TICK,USDJPYi,117.36100,117.36800
1483405146,TICK,GBPCADi,1.65139,1.65176
1483405145,TICK,USDCHFi,1.02291,1.02302
1483405146,TICK,XAUUSDi,1150.52000,1150.70000
1483405152,TICK,EURUSDi,1.04666,1.04668
1483405151,TICK,EURGBPi,0.85161,0.85168
1483405151,TICK,GBPUSDi,1.22893,1.22903
1483405152,TICK,AUDUSDi,0.71963,0.71968
1483405152,TICK,EURJPYi,122.83600,122.84400
1483405152,TICK,AUDJPYi,84.45300,84.46000
1483405152,TICK,EURAUDi,1.45434,1.45450
1483405152,TICK,USDCADi,1.34383,1.34393
1483405152,TICK,USDJPYi,117.35500,117.36000
1483405152,TICK,GBPCADi,1.65141,1.65172
1483405151,TICK,AUDCADi,0.96706,0.96719
